"행정구역별(시군구)","항목","단위","2016 년",
"강릉시","총인구","","215977",
"강릉시","남자","","108852",
"강릉시","여자","","107125",
"강릉시","내국인-계","","213664",
"강릉시","내국인-남자","","107611",
"강릉시","내국인-여자","","106053",
"강릉시","외국인-계","","2313",
"강릉시","외국인-남자","","1241",
"강릉시","외국인-여자","","1072",
"강릉시","가구-계","","89302",
"강릉시","일반가구","","88622",
"강릉시","집단가구","","80",
"강릉시","외국인가구","","600",
"강릉시","주택-계","","77779",
"강릉시","단독주택","","29175",
"강릉시","아파트","","43061",
"강릉시","연립주택","","2569",
"강릉시","다세대주택","","1333",
"강릉시","비거주용 건물내 주택","","1641",
"강릉시","주택이외의 거처","","1697",
"동해시","총인구","","89527",
"동해시","남자","","45410",
"동해시","여자","","44117",
"동해시","내국인-계","","88752",
"동해시","내국인-남자","","45010",
"동해시","내국인-여자","","43742",
"동해시","외국인-계","","775",
"동해시","외국인-남자","","400",
"동해시","외국인-여자","","375",
"동해시","가구-계","","36237",
"동해시","일반가구","","35990",
"동해시","집단가구","","16",
"동해시","외국인가구","","231",
"동해시","주택-계","","36363",
"동해시","단독주택","","10706",
"동해시","아파트","","22254",
"동해시","연립주택","","1635",
"동해시","다세대주택","","1119",
"동해시","비거주용 건물내 주택","","649",
"동해시","주택이외의 거처","","657",
"태백시","총인구","","45708",
"태백시","남자","","23137",
"태백시","여자","","22571",
"태백시","내국인-계","","45421",
"태백시","내국인-남자","","23035",
"태백시","내국인-여자","","22386",
"태백시","외국인-계","","287",
"태백시","외국인-남자","","102",
"태백시","외국인-여자","","185",
"태백시","가구-계","","19474",
"태백시","일반가구","","19380",
"태백시","집단가구","","21",
"태백시","외국인가구","","73",
"태백시","주택-계","","21231",
"태백시","단독주택","","6222",
"태백시","아파트","","11297",
"태백시","연립주택","","3170",
"태백시","다세대주택","","146",
"태백시","비거주용 건물내 주택","","396",
"태백시","주택이외의 거처","","381",
"속초시","총인구","","79109",
"속초시","남자","","39191",
"속초시","여자","","39918",
"속초시","내국인-계","","78039",
"속초시","내국인-남자","","38531",
"속초시","내국인-여자","","39508",
"속초시","외국인-계","","1070",
"속초시","외국인-남자","","660",
"속초시","외국인-여자","","410",
"속초시","가구-계","","33123",
"속초시","일반가구","","32809",
"속초시","집단가구","","25",
"속초시","외국인가구","","289",
"속초시","주택-계","","32434",
"속초시","단독주택","","8581",
"속초시","아파트","","21433",
"속초시","연립주택","","1405",
"속초시","다세대주택","","439",
"속초시","비거주용 건물내 주택","","576",
"속초시","주택이외의 거처","","992",
"삼척시","총인구","","69364",
"삼척시","남자","","35916",
"삼척시","여자","","33448",
"삼척시","내국인-계","","68544",
"삼척시","내국인-남자","","35457",
"삼척시","내국인-여자","","33087",
"삼척시","외국인-계","","820",
"삼척시","외국인-남자","","459",
"삼척시","외국인-여자","","361",
"삼척시","가구-계","","29453",
"삼척시","일반가구","","29243",
"삼척시","집단가구","","27",
"삼척시","외국인가구","","183",
"삼척시","주택-계","","29329",
"삼척시","단독주택","","13886",
"삼척시","아파트","","12477",
"삼척시","연립주택","","1577",
"삼척시","다세대주택","","864",
"삼척시","비거주용 건물내 주택","","525",
"삼척시","주택이외의 거처","","592",
"홍천군","총인구","","66791",
"홍천군","남자","","34113",
"홍천군","여자","","32678",
"홍천군","내국인-계","","65622",
"홍천군","내국인-남자","","33409",
"홍천군","내국인-여자","","32213",
"홍천군","외국인-계","","1169",
"홍천군","외국인-남자","","704",
"홍천군","외국인-여자","","465",
"홍천군","가구-계","","27614",
"홍천군","일반가구","","27220",
"홍천군","집단가구","","40",
"홍천군","외국인가구","","354",
"홍천군","주택-계","","27664",
"홍천군","단독주택","","17771",
"홍천군","아파트","","7386",
"홍천군","연립주택","","1401",
"홍천군","다세대주택","","498",
"홍천군","비거주용 건물내 주택","","608",
"홍천군","주택이외의 거처","","737",
"횡성군","총인구","","42927",
"횡성군","남자","","21720",
"횡성군","여자","","21207",
"횡성군","내국인-계","","42085",
"횡성군","내국인-남자","","21193",
"횡성군","내국인-여자","","20892",
"횡성군","외국인-계","","842",
"횡성군","외국인-남자","","527",
"횡성군","외국인-여자","","315",
"횡성군","가구-계","","17659",
"횡성군","일반가구","","17421",
"횡성군","집단가구","","29",
"횡성군","외국인가구","","209",
"횡성군","주택-계","","17797",
"횡성군","단독주택","","13079",
"횡성군","아파트","","3490",
"횡성군","연립주택","","387",
"횡성군","다세대주택","","499",
"횡성군","비거주용 건물내 주택","","342",
"횡성군","주택이외의 거처","","640",
"영월군","총인구","","37019",
"영월군","남자","","19043",
"영월군","여자","","17976",
"영월군","내국인-계","","36551",
"영월군","내국인-남자","","18850",
"영월군","내국인-여자","","17701",
"영월군","외국인-계","","468",
"영월군","외국인-남자","","193",
"영월군","외국인-여자","","275",
"영월군","가구-계","","16266",
"영월군","일반가구","","16163",
"영월군","집단가구","","18",
"영월군","외국인가구","","85",
"영월군","주택-계","","16673",
"영월군","단독주택","","11466",
"영월군","아파트","","3359",
"영월군","연립주택","","690",
"영월군","다세대주택","","786",
"영월군","비거주용 건물내 주택","","372",
"영월군","주택이외의 거처","","531",
"평창군","총인구","","40470",
"평창군","남자","","20808",
"평창군","여자","","19662",
"평창군","내국인-계","","39928",
"평창군","내국인-남자","","20530",
"평창군","내국인-여자","","19398",
"평창군","외국인-계","","542",
"평창군","외국인-남자","","278",
"평창군","외국인-여자","","264",
"평창군","가구-계","","17460",
"평창군","일반가구","","17269",
"평창군","집단가구","","21",
"평창군","외국인가구","","170",
"평창군","주택-계","","19923",
"평창군","단독주택","","12069",
"평창군","아파트","","4546",
"평창군","연립주택","","1890",
"평창군","다세대주택","","961",
"평창군","비거주용 건물내 주택","","457",
"평창군","주택이외의 거처","","672",
"정선군","총인구","","36233",
"정선군","남자","","18765",
"정선군","여자","","17468",
"정선군","내국인-계","","35890",
"정선군","내국인-남자","","18651",
"정선군","내국인-여자","","17239",
"정선군","외국인-계","","343",
"정선군","외국인-남자","","114",
"정선군","외국인-여자","","229",
"정선군","가구-계","","15448",
"정선군","일반가구","","15347",
"정선군","집단가구","","14",
"정선군","외국인가구","","87",
"정선군","주택-계","","16285",
"정선군","단독주택","","9998",
"정선군","아파트","","5100",
"정선군","연립주택","","330",
"정선군","다세대주택","","424",
"정선군","비거주용 건물내 주택","","433",
"정선군","주택이외의 거처","","507",
"철원군","총인구","","45433",
"철원군","남자","","24256",
"철원군","여자","","21177",
"철원군","내국인-계","","44527",
"철원군","내국인-남자","","23706",
"철원군","내국인-여자","","20821",
"철원군","외국인-계","","906",
"철원군","외국인-남자","","550",
"철원군","외국인-여자","","356",
"철원군","가구-계","","18854",
"철원군","일반가구","","18526",
"철원군","집단가구","","18",
"철원군","외국인가구","","310",
"철원군","주택-계","","16222",
"철원군","단독주택","","9421",
"철원군","아파트","","4578",
"철원군","연립주택","","993",
"철원군","다세대주택","","806",
"철원군","비거주용 건물내 주택","","424",
"철원군","주택이외의 거처","","654",
"화천군","총인구","","24820",
"화천군","남자","","13816",
"화천군","여자","","11004",
"화천군","내국인-계","","24517",
"화천군","내국인-남자","","13665",
"화천군","내국인-여자","","10852",
"화천군","외국인-계","","303",
"화천군","외국인-남자","","151",
"화천군","외국인-여자","","152",
"화천군","가구-계","","11168",
"화천군","일반가구","","11057",
"화천군","집단가구","","18",
"화천군","외국인가구","","93",
"화천군","주택-계","","9349",
"화천군","단독주택","","5753",
"화천군","아파트","","2693",
"화천군","연립주택","","477",
"화천군","다세대주택","","208",
"화천군","비거주용 건물내 주택","","218",
"화천군","주택이외의 거처","","352",
"양구군","총인구","","22454",
"양구군","남자","","12029",
"양구군","여자","","10425",
"양구군","내국인-계","","22111",
"양구군","내국인-남자","","11907",
"양구군","내국인-여자","","10204",
"양구군","외국인-계","","343",
"양구군","외국인-남자","","122",
"양구군","외국인-여자","","221",
"양구군","가구-계","","9430",
"양구군","일반가구","","9331",
"양구군","집단가구","","10",
"양구군","외국인가구","","89",
"양구군","주택-계","","8285",
"양구군","단독주택","","4801",
"양구군","아파트","","2778",
"양구군","연립주택","","329",
"양구군","다세대주택","","150",
"양구군","비거주용 건물내 주택","","227",
"양구군","주택이외의 거처","","265",
"인제군","총인구","","30759",
"인제군","남자","","16642",
"인제군","여자","","14117",
"인제군","내국인-계","","30298",
"인제군","내국인-남자","","16390",
"인제군","내국인-여자","","13908",
"인제군","외국인-계","","461",
"인제군","외국인-남자","","252",
"인제군","외국인-여자","","209",
"인제군","가구-계","","13021",
"인제군","일반가구","","12840",
"인제군","집단가구","","17",
"인제군","외국인가구","","164",
"인제군","주택-계","","11611",
"인제군","단독주택","","7386",
"인제군","아파트","","2987",
"인제군","연립주택","","531",
"인제군","다세대주택","","316",
"인제군","비거주용 건물내 주택","","391",
"인제군","주택이외의 거처","","387",
"고성군","총인구","","28984",
"고성군","남자","","15589",
"고성군","여자","","13395",
"고성군","내국인-계","","28249",
"고성군","내국인-남자","","15076",
"고성군","내국인-여자","","13173",
"고성군","외국인-계","","735",
"고성군","외국인-남자","","513",
"고성군","외국인-여자","","222",
"고성군","가구-계","","13104",
"고성군","일반가구","","12982",
"고성군","집단가구","","17",
"고성군","외국인가구","","105",
"고성군","주택-계","","11334",
"고성군","단독주택","","8707",
"고성군","아파트","","2058",
"고성군","연립주택","","109",
"고성군","다세대주택","","99",
"고성군","비거주용 건물내 주택","","361",
"고성군","주택이외의 거처","","453",
"양양군","총인구","","25670",
"양양군","남자","","12986",
"양양군","여자","","12684",
"양양군","내국인-계","","25322",
"양양군","내국인-남자","","12797",
"양양군","내국인-여자","","12525",
"양양군","외국인-계","","348",
"양양군","외국인-남자","","189",
"양양군","외국인-여자","","159",
"양양군","가구-계","","11341",
"양양군","일반가구","","11223",
"양양군","집단가구","","13",
"양양군","외국인가구","","105",
"양양군","주택-계","","12083",
"양양군","단독주택","","7505",
"양양군","아파트","","3441",
"양양군","연립주택","","487",
"양양군","다세대주택","","230",
"양양군","비거주용 건물내 주택","","420",
"양양군","주택이외의 거처","","393",
"충청북도","총인구","","1603404",
"충청북도","남자","","814049",
"충청북도","여자","","789355",
"충청북도","내국인-계","","1558503",
"충청북도","내국인-남자","","785824",
"충청북도","내국인-여자","","772679",
"충청북도","외국인-계","","44901",
"충청북도","외국인-남자","","28225",
"충청북도","외국인-여자","","16676",
"충청북도","가구-계","","630578",
"충청북도","일반가구","","617914",
"충청북도","집단가구","","629",
"충청북도","외국인가구","","12035",
"충청북도","주택-계","","568567",
"충청북도","단독주택","","206993",
"충청북도","아파트","","316851",
"충청북도","연립주택","","16004",
"충청북도","다세대주택","","19329",
"충청북도","비거주용 건물내 주택","","9390",
"충청북도","주택이외의 거처","","16028",
"읍부","총인구","","317692",
"읍부","남자","","163516",
"읍부","여자","","154176",
"읍부","내국인-계","","307644",
"읍부","내국인-남자","","157202",
"읍부","내국인-여자","","150442",
"읍부","외국인-계","","10048",
"읍부","외국인-남자","","6314",
"읍부","외국인-여자","","3734",
"읍부","가구-계","","123334",
"읍부","일반가구","","120388",
"읍부","집단가구","","165",
"읍부","외국인가구","","2781",
"읍부","주택-계","","116085",
"읍부","단독주택","","37548",
"읍부","아파트","","65688",
"읍부","연립주택","","5088",
"읍부","다세대주택","","5846",
"읍부","비거주용 건물내 주택","","1915",
"읍부","주택이외의 거처","","4030",
"면부","총인구","","333343",
"면부","남자","","174682",
"면부","여자","","158661",
"면부","내국인-계","","313541",
"면부","내국인-남자","","160568",
"면부","내국인-여자","","152973",
"면부","외국인-계","","19802",
"면부","외국인-남자","","14114",
"면부","외국인-여자","","5688",
"면부","가구-계","","141591",
"면부","일반가구","","137035",
"면부","집단가구","","293",
"면부","외국인가구","","4263",
"면부","주택-계","","142597",
"면부","단독주택","","106546",
"면부","아파트","","26670",
"면부","연립주택","","2718",
"면부","다세대주택","","4657",
"면부","비거주용 건물내 주택","","2006",
"면부","주택이외의 거처","","6530",
"동부","총인구","","952369",
"동부","남자","","475851",
"동부","여자","","476518",
"동부","내국인-계","","937318",
"동부","내국인-남자","","468054",
"동부","내국인-여자","","469264",
"동부","외국인-계","","15051",
"동부","외국인-남자","","7797",
"동부","외국인-여자","","7254",
"동부","가구-계","","365653",
"동부","일반가구","","360491",
"동부","집단가구","","171",
"동부","외국인가구","","4991",
"동부","주택-계","","309885",
"동부","단독주택","","62899",
"동부","아파트","","224493",
"동부","연립주택","","8198",
"동부","다세대주택","","8826",
"동부","비거주용 건물내 주택","","5469",
"동부","주택이외의 거처","","5468",
"충주시","총인구","","211890",
"충주시","남자","","107725",
"충주시","여자","","104165",
"충주시","내국인-계","","206229",
"충주시","내국인-남자","","104202",
"충주시","내국인-여자","","102027",
"충주시","외국인-계","","5661",
"충주시","외국인-남자","","3523",
"충주시","외국인-여자","","2138",
"충주시","가구-계","","86707",
"충주시","일반가구","","85152",
"충주시","집단가구","","81",
"충주시","외국인가구","","1474",
"충주시","주택-계","","80301",
"충주시","단독주택","","29688",
"충주시","아파트","","41652",
"충주시","연립주택","","2772",
"충주시","다세대주택","","4682",
"충주시","비거주용 건물내 주택","","1507",
"충주시","주택이외의 거처","","1896",
"제천시","총인구","","137022",
"제천시","남자","","68953",
"제천시","여자","","68069",
"제천시","내국인-계","","135172",
"제천시","내국인-남자","","68002",
"제천시","내국인-여자","","67170",
"제천시","외국인-계","","1850",
"제천시","외국인-남자","","951",
"제천시","외국인-여자","","899",
"제천시","가구-계","","55840",
"제천시","일반가구","","55381",
"제천시","집단가구","","44",
"제천시","외국인가구","","415",
"제천시","주택-계","","52316",
"제천시","단독주택","","20464",
"제천시","아파트","","27778",
"제천시","연립주택","","1865",
"제천시","다세대주택","","978",
"제천시","비거주용 건물내 주택","","1231",
"제천시","주택이외의 거처","","1082",
"청주시","총인구","","840338",
"청주시","남자","","421930",
"청주시","여자","","418408",
"청주시","내국인-계","","825574",
"청주시","내국인-남자","","413781",
"청주시","내국인-여자","","411793",
"청주시","외국인-계","","14764",
"청주시","외국인-남자","","8149",
"청주시","외국인-여자","","6615",
"청주시","가구-계","","319293",
"청주시","일반가구","","314331",
"청주시","집단가구","","165",
"청주시","외국인가구","","4797",
"청주시","주택-계","","267024",
"청주시","단독주택","","62806",
"청주시","아파트","","189092",
"청주시","연립주택","","5265",
"청주시","다세대주택","","5878",
"청주시","비거주용 건물내 주택","","3983",
"청주시","주택이외의 거처","","6627",
"상당구","총인구","","169463",
"상당구","남자","","84734",
"상당구","여자","","84729",
"상당구","내국인-계","","168138",
"상당구","내국인-남자","","84083",
"상당구","내국인-여자","","84055",
"상당구","외국인-계","","1325",
"상당구","외국인-남자","","651",
"상당구","외국인-여자","","674",
"상당구","가구-계","","62949",
"상당구","일반가구","","62532",
"상당구","집단가구","","37",
"상당구","외국인가구","","380",
"상당구","주택-계","","55844",
"상당구","단독주택","","16767",
"상당구","아파트","","35058",
"상당구","연립주택","","1385",
"상당구","다세대주택","","1705",
"상당구","비거주용 건물내 주택","","929",
"상당구","주택이외의 거처","","901",
"서원구","총인구","","221143",
"서원구","남자","","109708",
"서원구","여자","","111435",
"서원구","내국인-계","","217869",
"서원구","내국인-남자","","108057",
"서원구","내국인-여자","","109812",
"서원구","외국인-계","","3274",
"서원구","외국인-남자","","1651",
"서원구","외국인-여자","","1623",
"서원구","가구-계","","83295",
"서원구","일반가구","","82290",
"서원구","집단가구","","43",
"서원구","외국인가구","","962",
"서원구","주택-계","","71461",
"서원구","단독주택","","14318",
"서원구","아파트","","53630",
"서원구","연립주택","","1210",
"서원구","다세대주택","","1160",
"서원구","비거주용 건물내 주택","","1143",
"서원구","주택이외의 거처","","1473",
"흥덕구","총인구","","257050",
"흥덕구","남자","","129285",
"흥덕구","여자","","127765",
"흥덕구","내국인-계","","251541",
"흥덕구","내국인-남자","","126314",
"흥덕구","내국인-여자","","125227",
"흥덕구","외국인-계","","5509",
"흥덕구","외국인-남자","","2971",
"흥덕구","외국인-여자","","2538",
"흥덕구","가구-계","","99178",
"흥덕구","일반가구","","97008",
"흥덕구","집단가구","","40",
"흥덕구","외국인가구","","2130",
"흥덕구","주택-계","","77060",
"흥덕구","단독주택","","17479",
"흥덕구","아파트","","55434",
"흥덕구","연립주택","","1294",
"흥덕구","다세대주택","","1980",
"흥덕구","비거주용 건물내 주택","","873",
"흥덕구","주택이외의 거처","","2668",
"청원구","총인구","","192682",
"청원구","남자","","98203",
"청원구","여자","","94479",
"청원구","내국인-계","","188026",
"청원구","내국인-남자","","95327",
"청원구","내국인-여자","","92699",
"청원구","외국인-계","","4656",
"청원구","외국인-남자","","2876",
"청원구","외국인-여자","","1780",
"청원구","가구-계","","73871",
"청원구","일반가구","","72501",
"청원구","집단가구","","45",
"청원구","외국인가구","","1325",
"청원구","주택-계","","62659",
"청원구","단독주택","","14242",
"청원구","아파트","","44970",
"청원구","연립주택","","1376",
"청원구","다세대주택","","1033",
"청원구","비거주용 건물내 주택","","1038",
"청원구","주택이외의 거처","","1585",
"보은군","총인구","","32517",
"보은군","남자","","16234",
"보은군","여자","","16283",
"보은군","내국인-계","","31987",
"보은군","내국인-남자","","15971",
"보은군","내국인-여자","","16016",
"보은군","외국인-계","","530",
"보은군","외국인-남자","","263",
"보은군","외국인-여자","","267",
"보은군","가구-계","","13936",
"보은군","일반가구","","13780",
"보은군","집단가구","","26",
"보은군","외국인가구","","130",
"보은군","주택-계","","14771",
"보은군","단독주택","","11658",
"보은군","아파트","","2271",
"보은군","연립주택","","305",
"보은군","다세대주택","","285",
"보은군","비거주용 건물내 주택","","252",
"보은군","주택이외의 거처","","505",
"옥천군","총인구","","50159",
"옥천군","남자","","25153",
"옥천군","여자","","25006",
"옥천군","내국인-계","","49266",
"옥천군","내국인-남자","","24615",
"옥천군","내국인-여자","","24651",
"옥천군","외국인-계","","893",
"옥천군","외국인-남자","","538",
"옥천군","외국인-여자","","355",
"옥천군","가구-계","","20126",
"옥천군","일반가구","","19864",
"옥천군","집단가구","","30",
"옥천군","외국인가구","","232",
"옥천군","주택-계","","20738",
"옥천군","단독주택","","13988",
"옥천군","아파트","","4760",
"옥천군","연립주택","","516",
"옥천군","다세대주택","","1079",
"옥천군","비거주용 건물내 주택","","395",
"옥천군","주택이외의 거처","","619",
"영동군","총인구","","48879",
"영동군","남자","","24394",
"영동군","여자","","24485",
"영동군","내국인-계","","48193",
"영동군","내국인-남자","","24055",
"영동군","내국인-여자","","24138",
"영동군","외국인-계","","686",
"영동군","외국인-남자","","339",
"영동군","외국인-여자","","347",
"영동군","가구-계","","21079",
"영동군","일반가구","","20873",
"영동군","집단가구","","50",
"영동군","외국인가구","","156",
"영동군","주택-계","","21088",
"영동군","단독주택","","15091",
"영동군","아파트","","4101",
"영동군","연립주택","","910",
"영동군","다세대주택","","677",
"영동군","비거주용 건물내 주택","","309",
"영동군","주택이외의 거처","","621",
"진천군","총인구","","74222",
"진천군","남자","","39919",
"진천군","여자","","34303",
"진천군","내국인-계","","67026",
"진천군","내국인-남자","","34766",
"진천군","내국인-여자","","32260",
"진천군","외국인-계","","7196",
"진천군","외국인-남자","","5153",
"진천군","외국인-여자","","2043",
"진천군","가구-계","","28651",
"진천군","일반가구","","26817",
"진천군","집단가구","","63",
"진천군","외국인가구","","1771",
"진천군","주택-계","","29146",
"진천군","단독주택","","10634",
"진천군","아파트","","13747",
"진천군","연립주택","","1601",
"진천군","다세대주택","","2784",
"진천군","비거주용 건물내 주택","","380",
"진천군","주택이외의 거처","","1269",
"괴산군","총인구","","38164",
"괴산군","남자","","19557",
"괴산군","여자","","18607",
"괴산군","내국인-계","","37204",
"괴산군","내국인-남자","","18962",
"괴산군","내국인-여자","","18242",
"괴산군","외국인-계","","960",
"괴산군","외국인-남자","","595",
"괴산군","외국인-여자","","365",
"괴산군","가구-계","","16450",
"괴산군","일반가구","","16214",
"괴산군","집단가구","","29",
"괴산군","외국인가구","","207",
"괴산군","주택-계","","15907",
"괴산군","단독주택","","13681",
"괴산군","아파트","","1224",
"괴산군","연립주택","","263",
"괴산군","다세대주택","","439",
"괴산군","비거주용 건물내 주택","","300",
"괴산군","주택이외의 거처","","666",
"음성군","총인구","","104635",
"음성군","남자","","57109",
"음성군","여자","","47526",
"음성군","내국인-계","","93395",
"음성군","내국인-남자","","48974",
"음성군","내국인-여자","","44421",
"음성군","외국인-계","","11240",
"음성군","외국인-남자","","8135",
"음성군","외국인-여자","","3105",
"음성군","가구-계","","41266",
"음성군","일반가구","","38634",
"음성군","집단가구","","114",
"음성군","외국인가구","","2518",
"음성군","주택-계","","39598",
"음성군","단독주택","","15784",
"음성군","아파트","","20305",
"음성군","연립주택","","1039",
"음성군","다세대주택","","1985",
"음성군","비거주용 건물내 주택","","485",
"음성군","주택이외의 거처","","2121",
"단양군","총인구","","28503",
"단양군","남자","","14284",
"단양군","여자","","14219",
"단양군","내국인-계","","28210",
"단양군","내국인-남자","","14138",
"단양군","내국인-여자","","14072",
"단양군","외국인-계","","293",
"단양군","외국인-남자","","146",
"단양군","외국인-여자","","147",
"단양군","가구-계","","12387",
"단양군","일반가구","","12311",
"단양군","집단가구","","13",
"단양군","외국인가구","","63",
"단양군","주택-계","","13093",
"단양군","단독주택","","9182",
"단양군","아파트","","2295",
"단양군","연립주택","","1020",
"단양군","다세대주택","","286",
"단양군","비거주용 건물내 주택","","310",
"단양군","주택이외의 거처","","331",
"증평군","총인구","","37075",
"증평군","남자","","18791",
"증평군","여자","","18284",
"증평군","내국인-계","","36247",
"증평군","내국인-남자","","18358",
"증평군","내국인-여자","","17889",
"증평군","외국인-계","","828",
"증평군","외국인-남자","","433",
"증평군","외국인-여자","","395",
"증평군","가구-계","","14843",
"증평군","일반가구","","14557",
"증평군","집단가구","","14",
"증평군","외국인가구","","272",
"증평군","주택-계","","14585",
"증평군","단독주택","","4017",
"증평군","아파트","","9626",
"증평군","연립주택","","448",
"증평군","다세대주택","","256",
"증평군","비거주용 건물내 주택","","238",
"증평군","주택이외의 거처","","291",
"충청남도","총인구","","2132566",
"충청남도","남자","","1091091",
"충청남도","여자","","1041475",
"충청남도","내국인-계","","2055033",
"충청남도","내국인-남자","","1043049",
"충청남도","내국인-여자","","1011984",
"충청남도","외국인-계","","77533",
"충청남도","외국인-남자","","48042",
"충청남도","외국인-여자","","29491",
"충청남도","가구-계","","836296",
"충청남도","일반가구","","813730",
"충청남도","집단가구","","905",
"충청남도","외국인가구","","21661",
"충청남도","주택-계","","776746",
"충청남도","단독주택","","303579",
"충청남도","아파트","","402808",
"충청남도","연립주택","","20962",
"충청남도","다세대주택","","38878",
"충청남도","비거주용 건물내 주택","","10519",
"충청남도","주택이외의 거처","","26511",
"읍부","총인구","","484407",
"읍부","남자","","249185",
"읍부","여자","","235222",
"읍부","내국인-계","","468512",
"읍부","내국인-남자","","239257",
"읍부","내국인-여자","","229255",
"읍부","외국인-계","","15895",
"읍부","외국인-남자","","9928",
"읍부","외국인-여자","","5967",
"읍부","가구-계","","189063",
"읍부","일반가구","","184703",
"읍부","집단가구","","221",
"읍부","외국인가구","","4139",
"읍부","주택-계","","181669",
"읍부","단독주택","","65163",
"읍부","아파트","","92431",
"읍부","연립주택","","8561",
"읍부","다세대주택","","12244",
"읍부","비거주용 건물내 주택","","3270",
"읍부","주택이외의 거처","","5122",
"면부","총인구","","694904",
"면부","남자","","361007",
"면부","여자","","333897",
"면부","내국인-계","","656946",
"면부","내국인-남자","","335206",
"면부","내국인-여자","","321740",
"면부","외국인-계","","37958",
"면부","외국인-남자","","25801",
"면부","외국인-여자","","12157",
"면부","가구-계","","279700",
"면부","일반가구","","270636",
"면부","집단가구","","459",
"면부","외국인가구","","8605",
"면부","주택-계","","282920",
"면부","단독주택","","191248",
"면부","아파트","","77294",
"면부","연립주택","","3398",
"면부","다세대주택","","7992",
"면부","비거주용 건물내 주택","","2988",
"면부","주택이외의 거처","","10086",
"동부","총인구","","953255",
"동부","남자","","480899",
"동부","여자","","472356",
"동부","내국인-계","","929575",
"동부","내국인-남자","","468586",
"동부","내국인-여자","","460989",
"동부","외국인-계","","23680",
"동부","외국인-남자","","12313",
"동부","외국인-여자","","11367",
"동부","가구-계","","367533",
"동부","일반가구","","358391",
"동부","집단가구","","225",
"동부","외국인가구","","8917",
"동부","주택-계","","312157",
"동부","단독주택","","47168",
"동부","아파트","","233083",
"동부","연립주택","","9003",
"동부","다세대주택","","18642",
"동부","비거주용 건물내 주택","","4261",
"동부","주택이외의 거처","","11303",
"천안시","총인구","","638752",
"천안시","남자","","327305",
"천안시","여자","","311447",
"천안시","내국인-계","","615190",
"천안시","내국인-남자","","312976",
"천안시","내국인-여자","","302214",
"천안시","외국인-계","","23562",
"천안시","외국인-남자","","14329",
"천안시","외국인-여자","","9233",
"천안시","가구-계","","246089",
"천안시","일반가구","","238778",
"천안시","집단가구","","221",
"천안시","외국인가구","","7090",
"천안시","주택-계","","208736",
"천안시","단독주택","","33866",
"천안시","아파트","","154380",
"천안시","연립주택","","4992",
"천안시","다세대주택","","12783",
"천안시","비거주용 건물내 주택","","2715",
"천안시","주택이외의 거처","","9613",
"동남구","총인구","","276627",
"동남구","남자","","141194",
"동남구","여자","","135433",
"동남구","내국인-계","","265906",
"동남구","내국인-남자","","134854",
"동남구","내국인-여자","","131052",
"동남구","외국인-계","","10721",
"동남구","외국인-남자","","6340",
"동남구","외국인-여자","","4381",
"동남구","가구-계","","105886",
"동남구","일반가구","","102415",
"동남구","집단가구","","112",
"동남구","외국인가구","","3359",
"동남구","주택-계","","88456",
"동남구","단독주택","","20179",
"동남구","아파트","","57744",
"동남구","연립주택","","2945",
"동남구","다세대주택","","6195",
"동남구","비거주용 건물내 주택","","1393",
"동남구","주택이외의 거처","","3277",
"서북구","총인구","","362125",
"서북구","남자","","186111",
"서북구","여자","","176014",
"서북구","내국인-계","","349284",
"서북구","내국인-남자","","178122",
"서북구","내국인-여자","","171162",
"서북구","외국인-계","","12841",
"서북구","외국인-남자","","7989",
"서북구","외국인-여자","","4852",
"서북구","가구-계","","140203",
"서북구","일반가구","","136363",
"서북구","집단가구","","109",
"서북구","외국인가구","","3731",
"서북구","주택-계","","120280",
"서북구","단독주택","","13687",
"서북구","아파트","","96636",
"서북구","연립주택","","2047",
"서북구","다세대주택","","6588",
"서북구","비거주용 건물내 주택","","1322",
"서북구","주택이외의 거처","","6336",
"공주시","총인구","","112928",
"공주시","남자","","55991",
"공주시","여자","","56937",
"공주시","내국인-계","","110709",
"공주시","내국인-남자","","54877",
"공주시","내국인-여자","","55832",
"공주시","외국인-계","","2219",
"공주시","외국인-남자","","1114",
"공주시","외국인-여자","","1105",
"공주시","가구-계","","44551",
"공주시","일반가구","","43921",
"공주시","집단가구","","63",
"공주시","외국인가구","","567",
"공주시","주택-계","","41322",
"공주시","단독주택","","23848",
"공주시","아파트","","14357",
"공주시","연립주택","","1179",
"공주시","다세대주택","","1259",
"공주시","비거주용 건물내 주택","","679",
"공주시","주택이외의 거처","","1271",
"보령시","총인구","","101161",
"보령시","남자","","51976",
"보령시","여자","","49185",
"보령시","내국인-계","","98077",
"보령시","내국인-남자","","49663",
"보령시","내국인-여자","","48414",
"보령시","외국인-계","","3084",
"보령시","외국인-남자","","2313",
"보령시","외국인-여자","","771",
"보령시","가구-계","","41453",
"보령시","일반가구","","40782",
"보령시","집단가구","","38",
"보령시","외국인가구","","633",
"보령시","주택-계","","40843",
"보령시","단독주택","","22608",
"보령시","아파트","","15017",
"보령시","연립주택","","1418",
"보령시","다세대주택","","1004",
"보령시","비거주용 건물내 주택","","796",
"보령시","주택이외의 거처","","1242",
"아산시","총인구","","328287",
"아산시","남자","","171258",
"아산시","여자","","157029",
"아산시","내국인-계","","308555",
"아산시","내국인-남자","","158733",
"아산시","내국인-여자","","149822",
"아산시","외국인-계","","19732",
